one,two,three,four
-3.0049659729003793,0.3912467956542969,-3.2894699096679574,-2.6441452026367074
-5.871655273437511,-3.289876556396507,-5.798322296142601,-5.275134277343739
-5.980941009521473,-3.788686370849632,-7.168593597412098,-6.345544433593773
-5.906772613525391,-2.3412384033202898,-5.6165023803711165,-5.750184631347679
-3.5694686889648324,-2.3041618347168082,-3.6968505859375114,-3.670148468017601
-1.6425117492675554,-1.1338996887207031,-3.283842468261696,-3.788468170166027
1.1458625793457031,0.48570480346677414,-1.2742111206054574,-1.2234573364257812
-1.8110107421874773,-1.2805122375488054,0.5703918457031136,-2.4486930847168082
-4.359784698486351,-2.710744476318382,-0.6442199707031477,-2.7951896667480582
-2.7946739196777344,-2.790220642089821,-3.1862800598144645,-3.2076858520507585
-3.9686866760254134,-2.427472686767601,-4.880918884277321,-3.8631355285644418
-2.94080047607423,-1.9031524658203125,-2.285797119140625,-2.7054962158202898
-2.293044281005848,-0.46134643554688637,-1.4016983032226449,-3.4339912414550895
-3.337082672119152,-0.7235145568847656,-2.403781127929676,-3.3747665405273324
-3.0663398742675554,-1.4940681457519531,-2.910069274902355,-3.8111953735351562
-0.765531921386696,-1.0503013610839957,0.39493408203122726,-1.1322853088378793
2.1573875427246207,-0.7028007507324219,2.8416709899902344,1.703367614746071
5.137982177734386,2.2091361999511605,1.4400077819824446,3.6523635864257926
4.229253387451195,1.5628921508788949,2.8533828735351676,2.4142013549804915
5.3770744323730355,0.04875030517575851,6.96741638183596,4.102133178710915
4.659870910644543,1.2958976745605355,9.197998046875,6.7962028503417855
1.6417976379394759,1.852113342285179,2.431711578369118,6.369635772705067
-1.147933197021473,0.4699844360351335,-1.7549049377441293,3.6278549194336165
-0.276869964599598,1.2264129638671761,-2.4900894165039062,2.4500503540039062
-1.3373329162597543,0.7654090881347884,-3.187744140625,0.9893218994140511
-2.1400474548339616,0.7427253723144531,-5.358863067626942,-2.184811401367199
-4.451218414306652,-1.312943267822277,-5.313104248046898,-4.052812957763649
-0.5740997314453011,-0.332566070556652,-1.2270851135253906,-0.7185211181640625
1.4119796752929688,1.7343879699707259,-3.0308265686035156,0.21749496459960938
-3.11993865966798,-0.1979507446288835,-6.704623413085926,-3.4526550292968636
-2.5819709777832145,-1.1930580139160156,-5.563914489746082,-4.047518157958962
2.1665306091308594,0.3439178466796875,0.05072784423828125,-1.4811019897460938
5.525980377197243,1.6950294494628793,6.064737701415993,3.1357940673827898
8.294145202636741,4.334373474121094,9.766172027587913,10.542561340332043
8.65708236694337,5.835597991943359,7.4978935241699105,9.449499511718727
7.219461822509743,3.236956024169899,6.895076751708984,5.339474487304699
2.829756927490223,0.3993843078613395,7.443189239501976,5.669933319091797
4.115641021728493,1.7028305053710824,2.372782135009743,5.0177009582519645
1.3404212951660384,1.3508201599121321,-1.3420867919921875,2.3903030395507585
1.3365997314452898,1.3055656433105582,1.3923988342285156,2.898233795165993
0.0466461181640625,1.6570701599121094,-1.9380035400390625,1.5240112304687727
-0.7747795104980355,1.774351501464821,-1.5285545349121321,-0.38446731567381676
-0.9448028564453352,0.5076553344726449,1.3219665527343523,0.8042678833007812
0.19526443481447586,-0.6026206970215071,3.857929229736328,2.708600616455101
0.3697952270507585,-0.5426422119140852,4.955787658691406,2.117350006103493
0.9825515747070312,0.547988128662098,2.2970031738281023,2.928160095214821
-0.7420745849609602,1.4792823791503906,-3.0571342468261946,-0.15732574462890625
-2.155912780761696,-0.4469047546386946,-1.8049537658691293,-1.9340957641601335
-1.3080871582031364,0.07351989746092613,-2.017820739746071,-2.7181922912597543
-2.466212463378895,-0.26622238159177414,-4.031999969482399,-3.5034713745117188
-5.075923919677734,-1.0431602478027457,-1.7132850646972884,-2.3042366027831918
-6.1719512939453125,-1.2404220581054801,-3.4646408081054574,-2.6232612609863395
-3.3720100402832145,-0.8528816223144418,-3.434291076660145,-2.6168296813964957
-4.299192047119163,-1.1316711425781136,-3.7410652160644418,-1.6287170410156477
-3.57494659423827,-0.949464416503929,-3.4730728149414176,-2.7844001770019418
-1.3928604125976562,-0.1163017272949105,-2.524430084228527,-2.5677566528320312
1.120758056640625,0.15070266723631676,1.212525939941429,-0.011320495605446013
1.4773803710937727,-1.3814178466797102,2.7862380981445085,1.3771743774414062
1.3505584716796761,-0.8174446105957145,1.2356483459472543,2.5844848632812614
0.7504325866699446,-0.5536476135254134,4.045951080322254,3.362702941894554
1.7491088867187727,0.285811614990223,3.3333953857421648,3.4727676391601676
0.35682373046876137,1.0598922729492415,-0.498520660400402,-1.0098823547363054
2.201770782470703,0.8455085754394531,3.0667671203613054,0.760636138916027
2.633518981933605,0.20234451293947586,5.129561614990223,3.53302001953125
2.285445404052723,-0.2869621276855696,5.239010620117199,4.41726150512693
3.443083190917946,0.02283020019530113,6.1890266418457145,4.892086029052734
-2.0208457946777116,-0.1697593688965071,-0.3506660461425781,0.8532768249511946
-7.336639404296875,-3.5698173522949332,-8.282521057128918,-6.6139533996582145
-5.794435882568337,-1.5486808776855696,-5.2346343994140625,-5.8462661743163835
-3.5895782470703352,-0.2752792358398324,-2.4840400695800895,-3.641619110107399
-0.41512298583984375,0.8640007019042741,2.6421340942382585,1.765838623046875
1.0844932556152571,1.1998527526855582,3.5495658874511946,4.637237548828125
0.9087303161621207,0.13825149536131676,4.291094970703114,4.608282470703102
-0.5982902526855582,0.9698913574218864,-0.46395568847657387,0.32312774658203125
-2.7868759155273324,-0.6907936096191634,-1.5694046020507812,-2.9613159179687614
-1.7654953002929688,-0.5009544372558707,0.036998748779296875,-1.5822746276855355
-1.4478416442871094,-1.4495727539062386,2.3709648132324332,0.28035583496091476
-4.568277740478493,-2.3640083312988054,-1.5560653686523551,-1.5545089721679801
-3.0566253662109375,-1.0589256286621094,-6.361540222167946,-3.1292488098144418
-6.767767333984352,-2.6416458129882585,-7.721398162841808,-7.113867950439442
-7.295343780517555,-4.381289672851551,-6.048713684082031,-6.918305969238304
-5.7893814086913835,-4.040215301513683,-4.673366546630859,-5.698649597167957
-3.9889442443847543,-3.7970123291015625,-0.6167861938476449,-1.9694648742676009
-2.9573982238769645,-2.853787231445324,-1.9918777465820199,-0.6412681579589616
-2.6372077941894645,-2.8848953247070312,-1.8229904174804688,-0.6329406738281023
-0.13296203613282387,-1.4137535095214844,0.40480804443359375,-0.4798431396484375
-0.6587432861327898,-0.7921867370605469,1.0890441894531477,0.21771697998048012
-3.38214569091798,-1.4167312622070085,-1.376175689697277,-0.9608711242675554
-0.9733139038086165,-0.045558929443359375,-2.0323318481445085,-0.41700973510739914
-6.893283081054676,-2.604351043701172,-5.695418548583973,-5.275740814208973
-8.884899139404297,-5.627497100830055,-8.740271759033192,-9.120896911621116
-7.538791656494141,-4.563784027099587,-5.924631500244118,-6.679145050048817
-4.874641418457031,-3.1132415771484148,-3.5252166748047102,-4.3377853393554915
-2.5766662597656023,-2.278154754638649,-1.5517921447753906,-1.7987327575683594
-1.756179046630848,-2.297652435302723,-0.06381378173830399,0.17344284057617188
-2.3119613647460824,-3.1848976135253793,1.9375762939453125,1.0031303405761491
-1.0010810852051009,-2.6598884582519418,1.8514335632324332,0.8408943176269759
1.6719604492187727,-0.6479415893554688,1.7078773498535043,2.041104125976574
2.1673171997070426,1.7287155151367415,3.008241271972679,3.1746467590331804
2.9894470214843523,0.513320159912098,3.339252471923828,3.4980720520019304
1.8977844238281136,-0.17096862792971024,4.2103408813476335,3.6646354675293082
1.4742729187011605,-0.24980850219725426,3.1911529541015398,2.3418617248535156
0.07733154296875,0.35622863769532387,0.8242599487304574,0.4631484985351335
-2.0557144165039176,-0.9637939453124886,-1.2418174743652344,-1.8570640563964957
-3.0101890563964844,-1.1370285034179801,-1.3723922729492415,-1.7045402526855469
-1.004714202880848,0.17671966552734375,0.03356781005857101,0.10207672119139488
-1.5015968322753679,0.093001556396473,0.755796813964821,1.3961830139160156
-0.31696777343751137,-0.174012756347679,1.3533058166503906,2.213703155517578
-0.04741210937498863,0.6765213012695312,2.924589538574196,3.0684455871581804
0.9267005920410156,0.9371223449707031,3.5776489257812614,3.275740814208973
2.1044158935546875,2.2350120544433594,5.006221771240234,4.531577301025379
2.2184471130370866,1.9785873413085824,2.505788421630882,3.2287361145019418
0.6388603210449446,2.0508705139160384,-0.727447509765625,0.3918449401855355
0.2528549194336165,2.061648559570301,-0.478697204589821,0.8472686767578352
-1.738173675537098,2.0809852600097543,0.9968063354492074,2.1311523437499886
0.005027008056629256,1.418272399902321,0.9519424438476562,2.184603881835926
1.9106376647949332,2.2799209594726335,3.981700897216797,4.240011596679665
2.756732940673828,2.1301048278808707,1.8489227294921875,3.5377960205078125
1.2332519531249773,1.9036712646484375,2.393246459960949,2.3500473022460824
-0.12024688720703125,1.3852096557617415,0.4186607360840071,1.9414161682128679
1.2518608093261605,0.8290794372558707,1.4975212097168082,2.213704681396507
1.3219940185546761,2.3322700500488054,1.960386657714821,2.8183326721191406
1.7292884826659929,3.2430664062500227,0.5152786254882926,1.0381027221679915
-2.022907257080078,-0.7538375854492188,-3.1413490295410043,-2.6125000000000114
2.2172317504882812,1.6803527832031477,0.9472999572753906,1.1200805664062727
0.3278244018554801,0.7002861022949105,-2.247529602050804,-1.9260749816894531
2.1084075927734602,0.9189224243164062,-2.9628524780273438,-5.307657623290993
-2.162539672851551,-0.6906715393066634,-4.325415802001942,-4.539235687255882
-7.160881805419933,-4.836463928222656,-5.1354202270507585,-6.436192321777355
-6.335567474365234,-4.997658538818371,-5.359088897705078,-5.6331344604492415
-3.1640892028808594,-1.8708404541015398,-3.19952850341798,-3.323770904540993
-6.346865081787087,-4.009030151367199,-7.819988250732422,-6.347237396240246
-6.610385131835926,-5.314517211914051,-6.786220550537109,-6.090045928955078
-7.289739227294945,-4.783850860595692,-6.297016143798828,-6.448663330078148
-6.287535095214821,-4.241600799560558,-5.268339538574196,-6.108209228515648
-1.6593025207519645,-2.376718902587868,-1.4264549255370866,-4.105112457275368
-0.7605644226074446,-1.6688789367675554,-0.9378456115722429,-1.9037513732910156
0.014495086669910506,-1.6858963012695085,-0.43480148315427414,-1.8507453918456918
-0.4935562133788949,-1.0045127868652344,0.1700576782226335,-0.029975128173816756
0.20745239257814774,-0.8202636718750114,1.2479148864746321,0.13471145629881676
1.7137268066406364,0.05978546142580399,3.6077148437499886,2.6982734680175895
2.7548004150390852,0.9564567565918196,2.779042816162132,4.57022628784182
0.8683441162109489,0.4843330383300781,-0.927231597900402,0.01813812255858238
1.4154335021972884,0.6805786132812273,-0.9136535644531136,-0.04028091430666336
0.9221130371093977,0.5601715087890398,-0.24590835571291336,-0.3150833129882926
1.8124649047851449,1.0841476440429574,2.8819236755371094,2.314070892333973
2.696399688720703,1.3982879638671761,3.2102989196777116,4.183698272705101
1.4370552062988509,1.559690856933571,-0.0453338623046875,0.43840866088868324
0.17602844238280113,0.6758499145507812,0.7884933471679574,-1.2800590515136605
2.2549186706543196,1.2421333312988168,3.6458656311035043,1.9381599426269531
3.1667617797851335,2.2020767211914176,2.940219116210926,4.2051994323730355
2.5462669372558366,2.5098449707031136,0.1821342468261946,1.4747238159179688
1.6132690429687386,2.424854278564453,1.4257026672363509,1.3398551940917969
3.0932144165038835,3.0073463439941293,3.2922164916992074,2.99469451904298
1.8496368408203239,2.662504577636696,-0.7176788330078239,0.3749046325683594
-2.327040863037098,0.39129409790041336,-5.045023345947243,-4.204840087890602
-5.406748962402332,-2.7549980163574332,-6.797072601318348,-6.8080291748046875
-3.9560173034668082,-1.5956832885742074,-2.7252441406250227,-3.48218231201173
-1.411820220947277,-0.8079521179199105,-5.407641601562489,-3.9092323303222543
-3.2344818115234375,-2.6817489624023665,-4.1303398132324105,-4.4710540771484375
-1.1915176391601676,-0.8920967102050668,0.8626434326171761,-0.12718505859373863
2.175172424316429,1.5136131286620866,2.311036682128929,2.1009429931640398
-2.4441116333007926,-0.4052474975586051,-2.6982643127441293,-0.6945991516113281
-3.275804901123024,-1.2286453247070312,-0.5150856018066179,-1.4693977355956918
-0.10705184936523438,1.0010818481445085,0.991117858886696,0.7853759765624773
0.5419670104980696,0.8661582946777457,2.4605606079101676,2.1722961425781477
-0.47966308593748863,-0.10571441650392899,-3.70068817138673,-2.3781036376952898
-7.0268692016601335,-6.414646911621105,-7.254087829589821,-8.476206207275368
-2.95966033935548,-0.5438041687011719,-1.057662200927723,-3.3473083496093636
-0.1260063171386605,0.18885498046876137,-1.4421920776367188,-1.1516265869140625
-2.9749603271484375,-3.1482421874999886,-5.290337371826183,-5.729331207275379
-4.827527618408226,-3.576356506347679,-4.182038879394554,-5.331613922119118
-2.9687187194824105,-2.5794204711913835,-0.361710357666027,-2.7228530883788835
0.6082389831543082,0.5545997619628906,1.4599555969238054,0.7322776794433707
-0.7414947509765852,-0.4892280578613395,-0.01996307373048012,-0.9461303710937727
-0.5604530334472884,0.051956939697276994,0.7328971862792741,-0.28365783691407387
4.384484863281273,2.469861602783226,2.47058563232423,2.879580688476551
3.642867279052723,1.303253173828125,3.2788589477539176,1.7512779235839844
2.4633300781250114,1.0075752258300668,4.252419281005871,3.7766784667968523
3.2071617126464957,1.6160591125488395,3.7731842041015398,3.8075019836425668
2.8358932495117415,2.273578643798828,4.199752044677723,2.9441162109375227
1.3746452331542969,1.1388214111328239,3.4151443481445085,3.972386169433605
2.0643348693847656,2.179473876953125,4.45826110839846,5.540940093994152
-2.4507858276367074,-0.7329330444335938,1.4898544311523665,3.5905982971191293
-2.1792076110839957,0.255950927734375,-0.7436515808105355,1.1882743835449219
-4.235444641113304,-3.141909790039051,-5.705854034423851,-3.3504890441894304
-2.7765975952148665,-0.7964149475097884,-6.687959289550804,-7.133066558837868
-9.300443267822288,-8.233412933349598,-7.541149902343761,-8.462172698974598
-7.970916748046875,-7.857338714599621,-5.5434867858886605,-7.272073364257835
-4.122515106201149,-2.5913444519043196,-3.5223030090331804,-5.746503448486351
-3.255106353759743,-1.7160652160644645,-4.076152038574207,-1.9646797180175781
-4.997866058349587,-4.369140625,-5.84668426513673,-4.5450752258300895
-4.849688720703114,-4.099620819091797,-4.33911590576173,-5.751185607910145
-1.8697280883789062,-1.9299369812011946,-3.7936920166015398,-4.10810241699221
-1.384858703613304,-0.020803070068382112,-2.640411376953125,-3.441603851318348
2.2701324462890398,1.1378173828125,0.7432945251464957,1.1267967224121094
2.221845245361351,0.44225158691403976,0.7811004638671761,-2.0243476867675554
4.898399353027344,1.8990226745605696,7.763845062255882,6.014234161376976
8.502303314208973,3.4654853820800895,11.12497482299807,9.605090332031239
9.760652160644554,4.743693542480457,12.594856262207031,12.304378509521484
8.58354797363279,4.402478027343761,11.40731430053711,11.92676239013673
-1.3060935974120866,2.0341835021972656,-0.04894409179689774,5.59307861328125
-2.674069213867199,-2.0201057434081804,-3.6127021789550895,-1.3965072631835938
-5.329448699951172,-3.199888610839821,-5.047377777099598,-3.861438751220703
-6.798276519775413,-5.426179504394554,-5.650088500976551,-6.156034851074196
-4.4490493774413835,-2.8997795104980355,-3.2320785522460938,-5.445637512207043
-1.5835083007812614,-1.3598220825195426,-1.5427528381347884,-1.4480834960937727
-1.5275238037109489,-0.782502746582054,-1.9409454345703239,-0.554930114746071
-3.758151245117176,-2.4312362670898438,-2.4247367858886832,-3.0693336486816634
-0.6409507751465071,-1.7276748657226335,1.8789916992187727,-1.5199699401855469
3.5055786132812727,2.8377624511718977,2.2678970336913835,3.097821807861351
-0.15017089843752274,1.8338615417480355,-1.1986114501953011,0.244659423828125
-2.8268669128418082,-1.5534912109375227,-1.4317108154297102,-1.984787750244152
-2.943238830566429,-1.8962844848632585,-1.037628173828125,-1.1198646545410043
-2.640116119384743,-1.3671325683593523,-0.7709564208984148,-2.5653373718261605
0.4290908813476335,1.5931259155273665,1.485227966308571,0.7450836181640739
-2.1613021850586165,-1.1103904724121207,-0.7886474609375114,0.7757362365722429
0.8346313476562273,1.2516426086425554,0.2705894470215071,0.3247726440429801
5.763204956054665,5.2461540222167855,3.6425804138183366,6.224246215820301
1.3134803771972656,2.261522674560524,0.552993011474598,1.2923980712890852
0.231597900390625,0.140901184082054,-0.7464820861816293,1.031889343261696
0.9642875671386832,0.36251602172853836,-2.229524230957054,-0.02092437744141762
-0.5988563537597429,-0.7800804138183821,-1.6456428527832259,0.6492187499999886
-4.1262809753417855,-3.5159240722656477,-3.7527221679687273,-3.663042449951149
-3.1347038269042855,-2.428436279296875,-6.027622985839855,-5.1157089233398665
-0.4254287719726335,-1.7871505737304574,0.5615257263183366,-2.101744079589821
4.62091522216798,2.3353424072265625,3.458608245849632,2.35980682373048
3.249098968505848,1.4608795166015511,1.5413719177246321,-0.5196319580078352
3.4786529541015625,2.80822296142577,4.5828559875488395,2.2560607910156136
4.866609954833962,2.7623664855956918,5.221756744384777,5.281375122070301
4.813997650146462,3.392748260498024,6.915988159179676,4.475009918212891
7.24431915283202,5.27747497558596,10.98291931152346,9.872252655029286
10.407686614990212,7.066463470458984,10.796240997314442,12.112117767333984
11.699173736572277,7.075263977050781,5.259509277343739,10.441030120849632
11.601051330566406,7.367260742187511,11.287917327880848,11.445995330810547
3.8091819763183707,3.690874481201149,5.662329864501942,7.474708557128906
3.3322021484374886,4.188536071777321,3.4150283813476676,4.401963043212902
-3.811183166503895,-1.3132118225097429,-1.9455749511718636,-0.2909187316894304
-5.685172271728504,-4.182538604736351,-3.2122924804687614,-2.4659965515136832
-5.476473236083962,-3.4245536804199332,-3.4268714904785043,-2.549012756347679
-4.572717285156273,-2.4364265441894304,-5.157306671142578,-3.759616088867176
-5.7439727783203125,-5.1244499206542855,-3.7380760192871207,-4.944533538818348
-2.322438812255882,-1.8867279052734602,0.2735298156738395,-0.4387550354003906
-0.29557495117188637,0.19641342163083664,2.0698295593261946,1.6218719482421875
3.3712821960449446,3.786953735351574,6.848677825927723,5.903536224365212
3.7221977233886605,3.3225570678711165,4.792671203613281,5.732015228271507
3.4248374938964616,3.305097198486351,3.185503387451149,4.575398254394543
-2.0816413879394418,-2.7664405822753793,-1.8896057128906136,-1.7084266662597543
1.1184684753417855,0.11082153320313637,0.28394470214846024,0.6455169677734602
6.084828948974632,4.199134826660156,7.148207855224598,5.830952453613293
9.330050659179676,5.890743255615234,10.63119583129884,10.837586212158214
3.795989990234375,3.284226226806652,-0.20589904785157387,2.4958267211914062
-0.4375656127929801,-1.5768470764160156,-1.07712593078611,-1.4869163513183707
-2.0457077026367188,-1.7947013854980582,0.03505859375002274,-2.1662986755371207
0.7082015991210824,3.1144142150878906,2.7505584716797102,3.4681213378906364
-2.8659744262695312,-1.4166267395019645,-5.5959785461425895,-1.395866012573265
-6.317352294921875,-5.9907989501953125,-7.348040771484364,-8.064434814453136
-5.5198806762695085,-6.468279266357399,-10.7327705383301,-11.037501525878895
-5.373514556884743,-3.484273529052757,-6.324969863891624,-9.043898010253884
-4.126036071777321,-1.7234725952148438,-2.624966430664074,-4.054450225830067
0.013295745849632112,1.0037117004394531,2.5774543762207145,1.2278079986572266
3.058407592773449,2.7035644531250114,5.672325897216808,5.7633049011230355
5.739613342285168,3.5323143005371094,8.283854293823254,7.994490814208973
10.125631713867165,6.423709869384766,9.73203926086427,9.110501098632824
4.698073577880848,4.0439620971679915,5.36087570190432,6.984991836547863
3.2974990844726335,2.0316253662109602,4.321854400634777,6.4357868194580305
2.9007209777831804,0.4786933898925554,2.5011825561523438,3.0609188079833984
3.9368370056152457,2.132908630371105,4.94950599670409,5.714411163330055
4.319328308105469,3.1152587890625227,5.0218498229980355,5.581437301635731
1.9709121704101449,0.34214019775390625,1.5677974700927848,1.8230876922607422
-0.46519699096677414,-0.23325347900390625,2.0843334197998047,0.7452373504638672
0.9882476806640739,0.024796295166026994,2.538466644287098,2.340947341918934
1.2255355834960824,-0.5056663513183821,-2.045705795288086,-0.3241741180419808
-3.6135116577148665,-4.097004699707043,-4.780370712280273,-3.9213588714599723
-1.6679313659668082,-1.8434669494628793,-2.143721771240223,-2.944416427612282
-2.3171653747558594,-3.7618080139160384,-5.2148395538330305,-5.900665664672829
-0.08341827392575851,1.140534973144554,2.75591583251952,0.6822849273681868
0.9936332702636719,1.4789352416992188,2.6578201293945085,4.963105392456043
-2.754558563232422,-1.1312225341796989,0.4033760070800554,0.5864501953125227
-6.568516540527355,-2.374469757080078,-2.3249618530273324,-1.5081451416015739
3.2864696502685433,4.749517822265602,7.217059707641624,6.238619613647472
2.8732223510742188,3.664626312255848,1.9626911163330192,6.352640533447243
-3.798411941528343,-3.885425567626953,-1.9231838226318132,-2.0581882476806754
3.7434936523437727,4.726490020751953,7.153762435913109,6.218533706665028
8.189390563964821,7.389802551269554,8.979424667358387,9.967897415161133
5.596382522582985,4.565798950195301,4.051801300048851,5.549156951904308
5.186373138427712,2.118434143066395,7.283542633056641,4.5341964721679915
5.358797836303722,2.7311462402343523,8.872960281372059,8.252084732055664
6.091878890991211,4.937492370605469,6.921200561523449,9.015431976318382
4.175862503051746,3.0715484619140625,4.032578659057606,5.894734954834007
3.058590316772438,1.6878540039062386,3.356212615966797,2.9503295898437614
