row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
5118, 23.90625, 106.875,23.90625, 109.6875,26.71875, 106.875,26.71875, 109.6875, -0.08348656479045898
5119, 23.90625, 109.6875,23.90625, 112.5,26.71875, 109.6875,26.71875, 112.5, -0.08362951629961095
5120, 23.90625, 112.5,23.90625, 115.3125,26.71875, 112.5,26.71875, 115.3125, -0.08371757037456926
5121, 23.90625, 115.3125,23.90625, 118.125,26.71875, 115.3125,26.71875, 118.125, -0.08373679431549769
5122, 23.90625, 118.125,23.90625, 120.9375,26.71875, 118.125,26.71875, 120.9375, -0.0837241823110412
5123, 23.90625, 120.9375,23.90625, 123.75,26.71875, 120.9375,26.71875, 123.75, -0.08370486610665147
5124, 23.90625, 123.75,23.90625, 126.5625,26.71875, 123.75,26.71875, 126.5625, -0.08369020228204627
5125, 23.90625, 126.5625,23.90625, 129.375,26.71875, 126.5625,26.71875, 129.375, -0.0836645737269477
5126, 23.90625, 129.375,23.90625, 132.1875,26.71875, 129.375,26.71875, 132.1875, -0.08363964501589125
5127, 23.90625, 132.1875,23.90625, 135.0,26.71875, 132.1875,26.71875, 135.0, -0.08358297592300613
5128, 23.90625, 135.0,23.90625, 137.8125,26.71875, 135.0,26.71875, 137.8125, -0.08352806243201097
5129, 23.90625, 137.8125,23.90625, 140.625,26.71875, 137.8125,26.71875, 140.625, -0.08349298786487867
5130, 23.90625, 140.625,23.90625, 143.4375,26.71875, 140.625,26.71875, 143.4375, -0.0834326588659166
5131, 23.90625, 143.4375,23.90625, 146.25,26.71875, 143.4375,26.71875, 146.25, -0.08338955324332466
5132, 23.90625, 146.25,23.90625, 149.0625,26.71875, 146.25,26.71875, 149.0625, -0.08333357866303837
5133, 23.90625, 149.0625,23.90625, 151.875,26.71875, 149.0625,26.71875, 151.875, -0.08325171005206249
5134, 23.90625, 151.875,23.90625, 154.6875,26.71875, 151.875,26.71875, 154.6875, -0.08315911001181372
5135, 23.90625, 154.6875,23.90625, 157.5,26.71875, 154.6875,26.71875, 157.5, -0.08306391771118392
5136, 23.90625, 157.5,23.90625, 160.3125,26.71875, 157.5,26.71875, 160.3125, -0.08298622417944439
5137, 23.90625, 160.3125,23.90625, 163.125,26.71875, 160.3125,26.71875, 163.125, -0.08289873832574404
5138, 23.90625, 163.125,23.90625, 165.9375,26.71875, 163.125,26.71875, 165.9375, -0.08277033300255407
5139, 23.90625, 165.9375,23.90625, 168.75,26.71875, 165.9375,26.71875, 168.75, -0.0826610107552449
5140, 23.90625, 168.75,23.90625, 171.5625,26.71875, 168.75,26.71875, 171.5625, -0.08251531472642909
5141, 23.90625, 171.5625,23.90625, 174.375,26.71875, 171.5625,26.71875, 174.375, -0.08226147261617592
5142, 23.90625, 174.375,23.90625, 177.1875,26.71875, 174.375,26.71875, 177.1875, -0.08201267530114496
5143, 23.90625, 177.1875,23.90625, 180.0,26.71875, 177.1875,26.71875, 180.0, -0.08176286114957414
5144, 23.90625, 180.0,23.90625, 182.8125,26.71875, 180.0,26.71875, 182.8125, -0.08151186366555886
5145, 23.90625, 182.8125,23.90625, 185.625,26.71875, 182.8125,26.71875, 185.625, -0.08122477397832789
5146, 23.90625, 185.625,23.90625, 188.4375,26.71875, 185.625,26.71875, 188.4375, -0.08082120899320519
5147, 23.90625, 188.4375,23.90625, 191.25,26.71875, 188.4375,26.71875, 191.25, -0.08025041163018011
5148, 23.90625, 191.25,23.90625, 194.0625,26.71875, 191.25,26.71875, 194.0625, -0.07966025323648818
5149, 23.90625, 194.0625,23.90625, 196.875,26.71875, 194.0625,26.71875, 196.875, -0.07914175108061473
5150, 23.90625, 196.875,23.90625, 199.6875,26.71875, 196.875,26.71875, 199.6875, -0.07875424646939748
5151, 23.90625, 199.6875,23.90625, 202.5,26.71875, 199.6875,26.71875, 202.5, -0.07839657449167228
5152, 23.90625, 202.5,23.90625, 205.3125,26.71875, 202.5,26.71875, 205.3125, -0.07801370773087427
5153, 23.90625, 205.3125,23.90625, 208.125,26.71875, 205.3125,26.71875, 208.125, -0.0777303519695298
5154, 23.90625, 208.125,23.90625, 210.9375,26.71875, 208.125,26.71875, 210.9375, -0.07746110595886584
5155, 23.90625, 210.9375,23.90625, 213.75,26.71875, 210.9375,26.71875, 213.75, -0.07687331483132184
5156, 23.90625, 213.75,23.90625, 216.5625,26.71875, 213.75,26.71875, 216.5625, -0.07604478131660863
5157, 23.90625, 216.5625,23.90625, 219.375,26.71875, 216.5625,26.71875, 219.375, -0.07487235233346028
5158, 23.90625, 219.375,23.90625, 222.1875,26.71875, 219.375,26.71875, 222.1875, -0.07333264547519756
5159, 23.90625, 222.1875,23.90625, 225.0,26.71875, 222.1875,26.71875, 225.0, -0.07168655430877771
5160, 23.90625, 225.0,23.90625, 227.8125,26.71875, 225.0,26.71875, 227.8125, -0.07000160899622868
5161, 23.90625, 227.8125,23.90625, 230.625,26.71875, 227.8125,26.71875, 230.625, -0.06835844897654729
5162, 23.90625, 230.625,23.90625, 233.4375,26.71875, 230.625,26.71875, 233.4375, -0.06671735147169532
5163, 23.90625, 233.4375,23.90625, 236.25,26.71875, 233.4375,26.71875, 236.25, -0.0652147406796302
5164, 23.90625, 236.25,23.90625, 239.0625,26.71875, 236.25,26.71875, 239.0625, -0.06415421890551243
5165, 23.90625, 239.0625,23.90625, 241.875,26.71875, 239.0625,26.71875, 241.875, -0.06343646424608751
5166, 23.90625, 241.875,23.90625, 244.6875,26.71875, 241.875,26.71875, 244.6875, -0.0628640994804113
5167, 23.90625, 244.6875,23.90625, 247.5,26.71875, 244.6875,26.71875, 247.5, -0.06243756853980811
5168, 23.90625, 247.5,23.90625, 250.3125,26.71875, 247.5,26.71875, 250.3125, -0.06211105836861656
5169, 23.90625, 250.3125,23.90625, 253.125,26.71875, 250.3125,26.71875, 253.125, -0.06187615632506706
5170, 23.90625, 253.125,23.90625, 255.9375,26.71875, 253.125,26.71875, 255.9375, -0.06181195503253903
5171, 23.90625, 255.9375,23.90625, 258.75,26.71875, 255.9375,26.71875, 258.75, -0.061867642074776776
5172, 23.90625, 258.75,23.90625, 261.5625,26.71875, 258.75,26.71875, 261.5625, -0.06201459020135067
5173, 23.90625, 261.5625,23.90625, 264.375,26.71875, 261.5625,26.71875, 264.375, -0.0620870054045195
5174, 23.90625, 264.375,23.90625, 267.1875,26.71875, 264.375,26.71875, 267.1875, -0.0621880796782498
5175, 23.90625, 267.1875,23.90625, 270.0,26.71875, 267.1875,26.71875, 270.0, -0.06229124727378789
5176, 23.90625, 270.0,23.90625, 272.8125,26.71875, 270.0,26.71875, 272.8125, -0.06240613263933321
5177, 23.90625, 272.8125,23.90625, 275.625,26.71875, 272.8125,26.71875, 275.625, -0.06253419037343824
5178, 23.90625, 275.625,23.90625, 278.4375,26.71875, 275.625,26.71875, 278.4375, -0.06262651789254084
5179, 23.90625, 278.4375,23.90625, 281.25,26.71875, 278.4375,26.71875, 281.25, -0.06268092096238646
5180, 23.90625, 281.25,23.90625, 284.0625,26.71875, 281.25,26.71875, 284.0625, -0.06270431300123942
5181, 23.90625, 284.0625,23.90625, 286.875,26.71875, 284.0625,26.71875, 286.875, -0.06269406011901528
5182, 23.90625, 286.875,23.90625, 289.6875,26.71875, 286.875,26.71875, 289.6875, -0.062688907886144
5183, 23.90625, 289.6875,23.90625, 292.5,26.71875, 289.6875,26.71875, 292.5, -0.06270341370399334
5184, 23.90625, 292.5,23.90625, 295.3125,26.71875, 292.5,26.71875, 295.3125, -0.06271047361436466
5185, 23.90625, 295.3125,23.90625, 298.125,26.71875, 295.3125,26.71875, 298.125, -0.06269838619436512
5186, 23.90625, 298.125,23.90625, 300.9375,26.71875, 298.125,26.71875, 300.9375, -0.06269020247053399
5187, 23.90625, 300.9375,23.90625, 303.75,26.71875, 300.9375,26.71875, 303.75, -0.06269945992981257
5188, 23.90625, 303.75,23.90625, 306.5625,26.71875, 303.75,26.71875, 306.5625, -0.06268757511625078
5189, 23.90625, 306.5625,23.90625, 309.375,26.71875, 306.5625,26.71875, 309.375, -0.06269361877082333
5190, 23.90625, 309.375,23.90625, 312.1875,26.71875, 309.375,26.71875, 312.1875, -0.06270848619846696
5191, 23.90625, 312.1875,23.90625, 315.0,26.71875, 312.1875,26.71875, 315.0, -0.06268104408717869
5192, 23.90625, 315.0,23.90625, 317.8125,26.71875, 315.0,26.71875, 317.8125, -0.06268146075162566
5193, 23.90625, 317.8125,23.90625, 320.625,26.71875, 317.8125,26.71875, 320.625, -0.06267351411982108
5194, 23.90625, 320.625,23.90625, 323.4375,26.71875, 320.625,26.71875, 323.4375, -0.0626538325105302
5195, 23.90625, 323.4375,23.90625, 326.25,26.71875, 323.4375,26.71875, 326.25, -0.06264994003241806
5196, 23.90625, 326.25,23.90625, 329.0625,26.71875, 326.25,26.71875, 329.0625, -0.062672958967097
5197, 23.90625, 329.0625,23.90625, 331.875,26.71875, 329.0625,26.71875, 331.875, -0.06269165707010455
5198, 23.90625, 331.875,23.90625, 334.6875,26.71875, 331.875,26.71875, 334.6875, -0.06267153172791423
5199, 23.90625, 334.6875,23.90625, 337.5,26.71875, 334.6875,26.71875, 337.5, -0.06266194061024381
5200, 23.90625, 337.5,23.90625, 340.3125,26.71875, 337.5,26.71875, 340.3125, -0.0626647350927922
5201, 23.90625, 340.3125,23.90625, 343.125,26.71875, 340.3125,26.71875, 343.125, -0.06267474572824376
5202, 23.90625, 343.125,23.90625, 345.9375,26.71875, 343.125,26.71875, 345.9375, -0.06269110263471607
5203, 23.90625, 345.9375,23.90625, 348.75,26.71875, 345.9375,26.71875, 348.75, -0.06269048149077852
5204, 23.90625, 348.75,23.90625, 351.5625,26.71875, 348.75,26.71875, 351.5625, -0.06267011864965023
5205, 23.90625, 351.5625,23.90625, 354.375,26.71875, 351.5625,26.71875, 354.375, -0.06265268500330222
5206, 23.90625, 354.375,23.90625, 357.1875,26.71875, 354.375,26.71875, 357.1875, -0.06264878193488471
5207, 26.71875, 0.0,26.71875, 2.8125,29.53125, 0.0,29.53125, 2.8125, -0.060386443449275934
5208, 26.71875, 2.8125,26.71875, 5.625,29.53125, 2.8125,29.53125, 5.625, -0.06030124670260602
5209, 26.71875, 5.625,26.71875, 8.4375,29.53125, 5.625,29.53125, 8.4375, -0.06023975403975683
5210, 26.71875, 8.4375,26.71875, 11.25,29.53125, 8.4375,29.53125, 11.25, -0.06012652767250951
5211, 26.71875, 11.25,26.71875, 14.0625,29.53125, 11.25,29.53125, 14.0625, -0.059968718622289925
5212, 26.71875, 14.0625,26.71875, 16.875,29.53125, 14.0625,29.53125, 16.875, -0.05978438662359077
5213, 26.71875, 16.875,26.71875, 19.6875,29.53125, 16.875,29.53125, 19.6875, -0.0596702438334553
5214, 26.71875, 19.6875,26.71875, 22.5,29.53125, 19.6875,29.53125, 22.5, -0.05948062202919383
5215, 26.71875, 22.5,26.71875, 25.3125,29.53125, 22.5,29.53125, 25.3125, -0.05949984152846413
5216, 26.71875, 25.3125,26.71875, 28.125,29.53125, 25.3125,29.53125, 28.125, -0.05965117915665649
5217, 26.71875, 28.125,26.71875, 30.9375,29.53125, 28.125,29.53125, 30.9375, -0.060063915841442994
5218, 26.71875, 30.9375,26.71875, 33.75,29.53125, 30.9375,29.53125, 33.75, -0.06067805954019338
5219, 26.71875, 33.75,26.71875, 36.5625,29.53125, 33.75,29.53125, 36.5625, -0.06140518693397862
5220, 26.71875, 36.5625,26.71875, 39.375,29.53125, 36.5625,29.53125, 39.375, -0.0624721289150969
5221, 26.71875, 39.375,26.71875, 42.1875,29.53125, 39.375,29.53125, 42.1875, -0.06395672065648335
5222, 26.71875, 42.1875,26.71875, 45.0,29.53125, 42.1875,29.53125, 45.0, -0.06578102340076744
5223, 26.71875, 45.0,26.71875, 47.8125,29.53125, 45.0,29.53125, 47.8125, -0.06765839268681799
5224, 26.71875, 47.8125,26.71875, 50.625,29.53125, 47.8125,29.53125, 50.625, -0.06947527786892847
5225, 26.71875, 50.625,26.71875, 53.4375,29.53125, 50.625,29.53125, 53.4375, -0.07122325306897692
5226, 26.71875, 53.4375,26.71875, 56.25,29.53125, 53.4375,29.53125, 56.25, -0.07287509012239475
5227, 26.71875, 56.25,26.71875, 59.0625,29.53125, 56.25,29.53125, 59.0625, -0.07422329984769675
5228, 26.71875, 59.0625,26.71875, 61.875,29.53125, 59.0625,29.53125, 61.875, -0.07515862042521267
5229, 26.71875, 61.875,26.71875, 64.6875,29.53125, 61.875,29.53125, 64.6875, -0.07573615905325015
5230, 26.71875, 64.6875,26.71875, 67.5,29.53125, 64.6875,29.53125, 67.5, -0.07598703313736967
5231, 26.71875, 67.5,26.71875, 70.3125,29.53125, 67.5,29.53125, 70.3125, -0.07631190582033882
5232, 26.71875, 70.3125,26.71875, 73.125,29.53125, 70.3125,29.53125, 73.125, -0.07679322370485754
5233, 26.71875, 73.125,26.71875, 75.9375,29.53125, 73.125,29.53125, 75.9375, -0.0772791298413188
5234, 26.71875, 75.9375,26.71875, 78.75,29.53125, 75.9375,29.53125, 78.75, -0.07783393861918086
5235, 26.71875, 78.75,26.71875, 81.5625,29.53125, 78.75,29.53125, 81.5625, -0.07848004903569783
5236, 26.71875, 81.5625,26.71875, 84.375,29.53125, 81.5625,29.53125, 84.375, -0.07908808891219679
5237, 26.71875, 84.375,26.71875, 87.1875,29.53125, 84.375,29.53125, 87.1875, -0.07946598982476565
5238, 26.71875, 87.1875,26.71875, 90.0,29.53125, 87.1875,29.53125, 90.0, -0.07973105392402635
5239, 26.71875, 90.0,26.71875, 92.8125,29.53125, 90.0,29.53125, 92.8125, -0.0800108643463712
5240, 26.71875, 92.8125,26.71875, 95.625,29.53125, 92.8125,29.53125, 95.625, -0.08026553538689335
5241, 26.71875, 95.625,26.71875, 98.4375,29.53125, 95.625,29.53125, 98.4375, -0.0805054960595171
5242, 26.71875, 98.4375,26.71875, 101.25,29.53125, 98.4375,29.53125, 101.25, -0.08086506645819116
5243, 26.71875, 101.25,26.71875, 104.0625,29.53125, 101.25,29.53125, 104.0625, -0.08122516844478506
5244, 26.71875, 104.0625,26.71875, 106.875,29.53125, 104.0625,29.53125, 106.875, -0.0814975347381925
5245, 26.71875, 106.875,26.71875, 109.6875,29.53125, 106.875,29.53125, 109.6875, -0.08184138021074598
5246, 26.71875, 109.6875,26.71875, 112.5,29.53125, 109.6875,29.53125, 112.5, -0.08212341675925365
5247, 26.71875, 112.5,26.71875, 115.3125,29.53125, 112.5,29.53125, 115.3125, -0.08229886535062655
5248, 26.71875, 115.3125,26.71875, 118.125,29.53125, 115.3125,29.53125, 118.125, -0.08237438842790887
5249, 26.71875, 118.125,26.71875, 120.9375,29.53125, 118.125,29.53125, 120.9375, -0.08239796426450381
5250, 26.71875, 120.9375,26.71875, 123.75,29.53125, 120.9375,29.53125, 123.75, -0.08237102850062243
5251, 26.71875, 123.75,26.71875, 126.5625,29.53125, 123.75,29.53125, 126.5625, -0.08232536160013726
5252, 26.71875, 126.5625,26.71875, 129.375,29.53125, 126.5625,29.53125, 129.375, -0.08227415844777279
5253, 26.71875, 129.375,26.71875, 132.1875,29.53125, 129.375,29.53125, 132.1875, -0.08223421702139791
5254, 26.71875, 132.1875,26.71875, 135.0,29.53125, 132.1875,29.53125, 135.0, -0.08219074981918387
5255, 26.71875, 135.0,26.71875, 137.8125,29.53125, 135.0,29.53125, 137.8125, -0.08212192738093059
5256, 26.71875, 137.8125,26.71875, 140.625,29.53125, 137.8125,29.53125, 140.625, -0.0820527561417357
5257, 26.71875, 140.625,26.71875, 143.4375,29.53125, 140.625,29.53125, 143.4375, -0.08197594531484018
5258, 26.71875, 143.4375,26.71875, 146.25,29.53125, 143.4375,29.53125, 146.25, -0.08188189630365052
5259, 26.71875, 146.25,26.71875, 149.0625,29.53125, 146.25,29.53125, 149.0625, -0.08176038918237429
5260, 26.71875, 149.0625,26.71875, 151.875,29.53125, 149.0625,29.53125, 151.875, -0.08166394284361904
5261, 26.71875, 151.875,26.71875, 154.6875,29.53125, 151.875,29.53125, 154.6875, -0.08154995457818434
5262, 26.71875, 154.6875,26.71875, 157.5,29.53125, 154.6875,29.53125, 157.5, -0.08142916021254384
5263, 26.71875, 157.5,26.71875, 160.3125,29.53125, 157.5,29.53125, 160.3125, -0.08138827336580316
5264, 26.71875, 160.3125,26.71875, 163.125,29.53125, 160.3125,29.53125, 163.125, -0.08130884981145595
5265, 26.71875, 163.125,26.71875, 165.9375,29.53125, 163.125,29.53125, 165.9375, -0.0812374866331256
5266, 26.71875, 165.9375,26.71875, 168.75,29.53125, 165.9375,29.53125, 168.75, -0.08116511790289235
5267, 26.71875, 168.75,26.71875, 171.5625,29.53125, 168.75,29.53125, 171.5625, -0.08101044928018726
5268, 26.71875, 171.5625,26.71875, 174.375,29.53125, 171.5625,29.53125, 174.375, -0.0807825000133433
5269, 26.71875, 174.375,26.71875, 177.1875,29.53125, 174.375,29.53125, 177.1875, -0.08051736453963733
5270, 26.71875, 177.1875,26.71875, 180.0,29.53125, 177.1875,29.53125, 180.0, -0.0802494873484375
5271, 26.71875, 180.0,26.71875, 182.8125,29.53125, 180.0,29.53125, 182.8125, -0.07998793744702584
5272, 26.71875, 182.8125,26.71875, 185.625,29.53125, 182.8125,29.53125, 185.625, -0.07972479475734202
5273, 26.71875, 185.625,26.71875, 188.4375,29.53125, 185.625,29.53125, 188.4375, -0.07943619436450675
5274, 26.71875, 188.4375,26.71875, 191.25,29.53125, 188.4375,29.53125, 191.25, -0.07905876993886424
5275, 26.71875, 191.25,26.71875, 194.0625,29.53125, 191.25,29.53125, 194.0625, -0.07849858172250856
5276, 26.71875, 194.0625,26.71875, 196.875,29.53125, 194.0625,29.53125, 196.875, -0.07787677976348939
5277, 26.71875, 196.875,26.71875, 199.6875,29.53125, 196.875,29.53125, 199.6875, -0.07732250330945688
5278, 26.71875, 199.6875,26.71875, 202.5,29.53125, 199.6875,29.53125, 202.5, -0.07685384553437682
5279, 26.71875, 202.5,26.71875, 205.3125,29.53125, 202.5,29.53125, 205.3125, -0.07642260139654254
5280, 26.71875, 205.3125,26.71875, 208.125,29.53125, 205.3125,29.53125, 208.125, -0.07608907765900828
5281, 26.71875, 208.125,26.71875, 210.9375,29.53125, 208.125,29.53125, 210.9375, -0.07581668356779404
5282, 26.71875, 210.9375,26.71875, 213.75,29.53125, 210.9375,29.53125, 213.75, -0.0754618599901155
5283, 26.71875, 213.75,26.71875, 216.5625,29.53125, 213.75,29.53125, 216.5625, -0.07468071226845384
5284, 26.71875, 216.5625,26.71875, 219.375,29.53125, 216.5625,29.53125, 219.375, -0.07364654728386641
5285, 26.71875, 219.375,26.71875, 222.1875,29.53125, 219.375,29.53125, 222.1875, -0.0722555301651121
5286, 26.71875, 222.1875,26.71875, 225.0,29.53125, 222.1875,29.53125, 225.0, -0.07071734186983496
5287, 26.71875, 225.0,26.71875, 227.8125,29.53125, 225.0,29.53125, 227.8125, -0.06910665007136095
5288, 26.71875, 227.8125,26.71875, 230.625,29.53125, 227.8125,29.53125, 230.625, -0.06745666566023958
5289, 26.71875, 230.625,26.71875, 233.4375,29.53125, 230.625,29.53125, 233.4375, -0.06582391857700258
5290, 26.71875, 233.4375,26.71875, 236.25,29.53125, 233.4375,29.53125, 236.25, -0.06419530885964637
5291, 26.71875, 236.25,26.71875, 239.0625,29.53125, 236.25,29.53125, 239.0625, -0.06278624710286297
5292, 26.71875, 239.0625,26.71875, 241.875,29.53125, 239.0625,29.53125, 241.875, -0.061767255891407094
5293, 26.71875, 241.875,26.71875, 244.6875,29.53125, 241.875,29.53125, 244.6875, -0.06104308699977757
5294, 26.71875, 244.6875,26.71875, 247.5,29.53125, 244.6875,29.53125, 247.5, -0.060452310718856705
5295, 26.71875, 247.5,26.71875, 250.3125,29.53125, 247.5,29.53125, 250.3125, -0.0599680557817163
5296, 26.71875, 250.3125,26.71875, 253.125,29.53125, 250.3125,29.53125, 253.125, -0.05962019501804995
5297, 26.71875, 253.125,26.71875, 255.9375,29.53125, 253.125,29.53125, 255.9375, -0.05950131023762488
5298, 26.71875, 255.9375,26.71875, 258.75,29.53125, 255.9375,29.53125, 258.75, -0.05947226927200285
5299, 26.71875, 258.75,26.71875, 261.5625,29.53125, 258.75,29.53125, 261.5625, -0.05959776477545905
5300, 26.71875, 261.5625,26.71875, 264.375,29.53125, 261.5625,29.53125, 264.375, -0.05974428444142495
5301, 26.71875, 264.375,26.71875, 267.1875,29.53125, 264.375,29.53125, 267.1875, -0.059826126427942834
5302, 26.71875, 267.1875,26.71875, 270.0,29.53125, 267.1875,29.53125, 270.0, -0.0600016342903144
5303, 26.71875, 270.0,26.71875, 272.8125,29.53125, 270.0,29.53125, 272.8125, -0.060142944319566384
5304, 26.71875, 272.8125,26.71875, 275.625,29.53125, 272.8125,29.53125, 275.625, -0.060273390140944925
5305, 26.71875, 275.625,26.71875, 278.4375,29.53125, 275.625,29.53125, 278.4375, -0.06037432501062325
5306, 26.71875, 278.4375,26.71875, 281.25,29.53125, 278.4375,29.53125, 281.25, -0.06042245052100556
5307, 26.71875, 281.25,26.71875, 284.0625,29.53125, 281.25,29.53125, 284.0625, -0.06045388030991049
5308, 26.71875, 284.0625,26.71875, 286.875,29.53125, 284.0625,29.53125, 286.875, -0.06046551371627905
5309, 26.71875, 286.875,26.71875, 289.6875,29.53125, 286.875,29.53125, 289.6875, -0.06045845350278045
5310, 26.71875, 289.6875,26.71875, 292.5,29.53125, 289.6875,29.53125, 292.5, -0.06044847557743232
5311, 26.71875, 292.5,26.71875, 295.3125,29.53125, 292.5,29.53125, 295.3125, -0.0604594769279079
5312, 26.71875, 295.3125,26.71875, 298.125,29.53125, 295.3125,29.53125, 298.125, -0.06045369595394429
5313, 26.71875, 298.125,26.71875, 300.9375,29.53125, 298.125,29.53125, 300.9375, -0.06043734803371813
5314, 26.71875, 300.9375,26.71875, 303.75,29.53125, 300.9375,29.53125, 303.75, -0.060437681568030276
5315, 26.71875, 303.75,26.71875, 306.5625,29.53125, 303.75,29.53125, 306.5625, -0.0604329960382708
5316, 26.71875, 306.5625,26.71875, 309.375,29.53125, 306.5625,29.53125, 309.375, -0.06044660227643595
5317, 26.71875, 309.375,26.71875, 312.1875,29.53125, 309.375,29.53125, 312.1875, -0.06045230218690586
5318, 26.71875, 312.1875,26.71875, 315.0,29.53125, 312.1875,29.53125, 315.0, -0.06043362656600674
5319, 26.71875, 315.0,26.71875, 317.8125,29.53125, 315.0,29.53125, 317.8125, -0.060418595789320705
5320, 26.71875, 317.8125,26.71875, 320.625,29.53125, 317.8125,29.53125, 320.625, -0.060423013331356155
5321, 26.71875, 320.625,26.71875, 323.4375,29.53125, 320.625,29.53125, 323.4375, -0.06042886845593747
5322, 26.71875, 323.4375,26.71875, 326.25,29.53125, 323.4375,29.53125, 326.25, -0.06041497069917068
5323, 26.71875, 326.25,26.71875, 329.0625,29.53125, 326.25,29.53125, 329.0625, -0.06042813631944345
5324, 26.71875, 329.0625,26.71875, 331.875,29.53125, 329.0625,29.53125, 331.875, -0.06043836877785128
5325, 26.71875, 331.875,26.71875, 334.6875,29.53125, 331.875,29.53125, 334.6875, -0.06042398293561566
5326, 26.71875, 334.6875,26.71875, 337.5,29.53125, 334.6875,29.53125, 337.5, -0.060405319230039715
5327, 26.71875, 337.5,26.71875, 340.3125,29.53125, 337.5,29.53125, 340.3125, -0.060415381487598833
5328, 26.71875, 340.3125,26.71875, 343.125,29.53125, 340.3125,29.53125, 343.125, -0.06043121615906566
5329, 26.71875, 343.125,26.71875, 345.9375,29.53125, 343.125,29.53125, 345.9375, -0.06041668774891544
5330, 26.71875, 345.9375,26.71875, 348.75,29.53125, 345.9375,29.53125, 348.75, -0.06041974256545857
5331, 26.71875, 348.75,26.71875, 351.5625,29.53125, 348.75,29.53125, 351.5625, -0.06043351886029221
5332, 26.71875, 351.5625,26.71875, 354.375,29.53125, 351.5625,29.53125, 354.375, -0.06042163897319887
5333, 26.71875, 354.375,26.71875, 357.1875,29.53125, 354.375,29.53125, 357.1875, -0.06038871633108749
5334, 29.53125, 0.0,29.53125, 2.8125,32.34375, 0.0,32.34375, 2.8125, -0.058223797273944985
5335, 29.53125, 2.8125,29.53125, 5.625,32.34375, 2.8125,32.34375, 5.625, -0.05814214825460219
5336, 29.53125, 5.625,29.53125, 8.4375,32.34375, 5.625,32.34375, 8.4375, -0.05803055063802891
5337, 29.53125, 8.4375,29.53125, 11.25,32.34375, 8.4375,32.34375, 11.25, -0.057886852528736356
5338, 29.53125, 11.25,29.53125, 14.0625,32.34375, 11.25,32.34375, 14.0625, -0.057665647550714336
5339, 29.53125, 14.0625,29.53125, 16.875,32.34375, 14.0625,32.34375, 16.875, -0.057529000198688285
5340, 29.53125, 16.875,29.53125, 19.6875,32.34375, 16.875,32.34375, 19.6875, -0.05741438889608929
5341, 29.53125, 19.6875,29.53125, 22.5,32.34375, 19.6875,32.34375, 22.5, -0.05724448723653751
5342, 29.53125, 22.5,29.53125, 25.3125,32.34375, 22.5,32.34375, 25.3125, -0.057294902806022174
5343, 29.53125, 25.3125,29.53125, 28.125,32.34375, 25.3125,32.34375, 28.125, -0.05750936659065807
5344, 29.53125, 28.125,29.53125, 30.9375,32.34375, 28.125,32.34375, 30.9375, -0.05801068431303713
5345, 29.53125, 30.9375,29.53125, 33.75,32.34375, 30.9375,32.34375, 33.75, -0.05867601468370157
5346, 29.53125, 33.75,29.53125, 36.5625,32.34375, 33.75,32.34375, 36.5625, -0.059536047973367034
5347, 29.53125, 36.5625,29.53125, 39.375,32.34375, 36.5625,32.34375, 39.375, -0.060758030860049744
5348, 29.53125, 39.375,29.53125, 42.1875,32.34375, 39.375,32.34375, 42.1875, -0.06234542997745097
5349, 29.53125, 42.1875,29.53125, 45.0,32.34375, 42.1875,32.34375, 45.0, -0.06420251053333986
5350, 29.53125, 45.0,29.53125, 47.8125,32.34375, 45.0,32.34375, 47.8125, -0.06606907987944566
5351, 29.53125, 47.8125,29.53125, 50.625,32.34375, 47.8125,32.34375, 50.625, -0.06791629820801297
5352, 29.53125, 50.625,29.53125, 53.4375,32.34375, 50.625,32.34375, 53.4375, -0.06974576116370407
5353, 29.53125, 53.4375,29.53125, 56.25,32.34375, 53.4375,32.34375, 56.25, -0.07145708203250223
5354, 29.53125, 56.25,29.53125, 59.0625,32.34375, 56.25,32.34375, 59.0625, -0.0726737065408017
5355, 29.53125, 59.0625,29.53125, 61.875,32.34375, 59.0625,32.34375, 61.875, -0.07350519704357068
5356, 29.53125, 61.875,29.53125, 64.6875,32.34375, 61.875,32.34375, 64.6875, -0.07402385048459152
5357, 29.53125, 64.6875,29.53125, 67.5,32.34375, 64.6875,32.34375, 67.5, -0.07444329204335316
5358, 29.53125, 67.5,29.53125, 70.3125,32.34375, 67.5,32.34375, 70.3125, -0.07485870306343653
5359, 29.53125, 70.3125,29.53125, 73.125,32.34375, 70.3125,32.34375, 73.125, -0.07527015892350372
5360, 29.53125, 73.125,29.53125, 75.9375,32.34375, 73.125,32.34375, 75.9375, -0.07571573979259195
5361, 29.53125, 75.9375,29.53125, 78.75,32.34375, 75.9375,32.34375, 78.75, -0.07637103101023955
5362, 29.53125, 78.75,29.53125, 81.5625,32.34375, 78.75,32.34375, 81.5625, -0.07702991795758987
5363, 29.53125, 81.5625,29.53125, 84.375,32.34375, 81.5625,32.34375, 84.375, -0.07752292081959505
5364, 29.53125, 84.375,29.53125, 87.1875,32.34375, 84.375,32.34375, 87.1875, -0.07783872267456428
5365, 29.53125, 87.1875,29.53125, 90.0,32.34375, 87.1875,32.34375, 90.0, -0.07810015659355474
