row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
4113, 1.40625, 137.8125,1.40625, 140.625,4.21875, 137.8125,4.21875, 140.625, -0.04504793906568542
4114, 1.40625, 140.625,1.40625, 143.4375,4.21875, 140.625,4.21875, 143.4375, -0.04939644401662158
4115, 1.40625, 143.4375,1.40625, 146.25,4.21875, 143.4375,4.21875, 146.25, -0.05613453911507945
4116, 1.40625, 146.25,1.40625, 149.0625,4.21875, 146.25,4.21875, 149.0625, -0.06684150716911888
4117, 1.40625, 149.0625,1.40625, 151.875,4.21875, 149.0625,4.21875, 151.875, -0.0735623197567783
4118, 1.40625, 151.875,1.40625, 154.6875,4.21875, 151.875,4.21875, 154.6875, -0.08794931614583774
4119, 1.40625, 154.6875,1.40625, 157.5,4.21875, 154.6875,4.21875, 157.5, -0.09756065668267536
4120, 1.40625, 157.5,1.40625, 160.3125,4.21875, 157.5,4.21875, 160.3125, -0.10071007117383465
4121, 1.40625, 160.3125,1.40625, 163.125,4.21875, 160.3125,4.21875, 163.125, -0.08023353280515971
4122, 1.40625, 163.125,1.40625, 165.9375,4.21875, 163.125,4.21875, 165.9375, -0.07788173442782033
4123, 1.40625, 165.9375,1.40625, 168.75,4.21875, 165.9375,4.21875, 168.75, -0.0695928246807116
4124, 1.40625, 168.75,1.40625, 171.5625,4.21875, 168.75,4.21875, 171.5625, -0.06432724291223345
4125, 1.40625, 171.5625,1.40625, 174.375,4.21875, 171.5625,4.21875, 174.375, -0.061015536059794866
4126, 1.40625, 174.375,1.40625, 177.1875,4.21875, 174.375,4.21875, 177.1875, -0.061266281891012186
4127, 1.40625, 177.1875,1.40625, 180.0,4.21875, 177.1875,4.21875, 180.0, -0.0731997761186987
4128, 1.40625, 180.0,1.40625, 182.8125,4.21875, 180.0,4.21875, 182.8125, -0.09692995516115083
4129, 1.40625, 182.8125,1.40625, 185.625,4.21875, 182.8125,4.21875, 185.625, -0.11073608389791985
4130, 1.40625, 185.625,1.40625, 188.4375,4.21875, 185.625,4.21875, 188.4375, -0.11249691213648358
4131, 1.40625, 188.4375,1.40625, 191.25,4.21875, 188.4375,4.21875, 191.25, -0.10909663512978493
4132, 1.40625, 191.25,1.40625, 194.0625,4.21875, 191.25,4.21875, 194.0625, -0.11043844796875547
4133, 1.40625, 194.0625,1.40625, 196.875,4.21875, 194.0625,4.21875, 196.875, -0.11078015051881977
4134, 1.40625, 196.875,1.40625, 199.6875,4.21875, 196.875,4.21875, 199.6875, -0.10981618613504128
4135, 1.40625, 199.6875,1.40625, 202.5,4.21875, 199.6875,4.21875, 202.5, -0.11479919812656057
4136, 1.40625, 202.5,1.40625, 205.3125,4.21875, 202.5,4.21875, 205.3125, -0.12236969604434726
4137, 1.40625, 205.3125,1.40625, 208.125,4.21875, 205.3125,4.21875, 208.125, -0.12399920240409217
4138, 1.40625, 208.125,1.40625, 210.9375,4.21875, 208.125,4.21875, 210.9375, -0.12389414234798249
4139, 1.40625, 210.9375,1.40625, 213.75,4.21875, 210.9375,4.21875, 213.75, -0.12283117405031281
4140, 1.40625, 213.75,1.40625, 216.5625,4.21875, 213.75,4.21875, 216.5625, -0.12259658535777768
4141, 1.40625, 216.5625,1.40625, 219.375,4.21875, 216.5625,4.21875, 219.375, -0.1203175121284422
4142, 1.40625, 219.375,1.40625, 222.1875,4.21875, 219.375,4.21875, 222.1875, -0.11739263752177982
4143, 1.40625, 222.1875,1.40625, 225.0,4.21875, 222.1875,4.21875, 225.0, -0.11687939425108389
4144, 1.40625, 225.0,1.40625, 227.8125,4.21875, 225.0,4.21875, 227.8125, -0.11551954125310863
4145, 1.40625, 227.8125,1.40625, 230.625,4.21875, 227.8125,4.21875, 230.625, -0.11459292272018971
4146, 1.40625, 230.625,1.40625, 233.4375,4.21875, 230.625,4.21875, 233.4375, -0.11547419846915588
4147, 1.40625, 233.4375,1.40625, 236.25,4.21875, 233.4375,4.21875, 236.25, -0.11869804186962792
4148, 1.40625, 236.25,1.40625, 239.0625,4.21875, 236.25,4.21875, 239.0625, -0.12020877139802966
4149, 1.40625, 239.0625,1.40625, 241.875,4.21875, 239.0625,4.21875, 241.875, -0.11869256024975115
4150, 1.40625, 241.875,1.40625, 244.6875,4.21875, 241.875,4.21875, 244.6875, -0.11884388206030784
