row,lat0,lon0,lat1,lon1,lat2,lon2,lat3,lon3,sil_score
4243, 4.21875, 146.25,4.21875, 149.0625,7.03125, 146.25,7.03125, 149.0625, -0.02550435012619625
4244, 4.21875, 149.0625,4.21875, 151.875,7.03125, 149.0625,7.03125, 151.875, -0.020443241883104504
4245, 4.21875, 151.875,4.21875, 154.6875,7.03125, 151.875,7.03125, 154.6875, -0.04199259268711826
4246, 4.21875, 154.6875,4.21875, 157.5,7.03125, 154.6875,7.03125, 157.5, -0.060464084674940285
4247, 4.21875, 157.5,4.21875, 160.3125,7.03125, 157.5,7.03125, 160.3125, -0.06644751481208762
4248, 4.21875, 160.3125,4.21875, 163.125,7.03125, 160.3125,7.03125, 163.125, -0.053942870675219634
4249, 4.21875, 163.125,4.21875, 165.9375,7.03125, 163.125,7.03125, 165.9375, -0.04238474440615046
4250, 4.21875, 165.9375,4.21875, 168.75,7.03125, 165.9375,7.03125, 168.75, -0.06861595608207077
4251, 4.21875, 168.75,4.21875, 171.5625,7.03125, 168.75,7.03125, 171.5625, -0.08562926069878067
4252, 4.21875, 171.5625,4.21875, 174.375,7.03125, 171.5625,7.03125, 174.375, -0.08798449398243145
4253, 4.21875, 174.375,4.21875, 177.1875,7.03125, 174.375,7.03125, 177.1875, -0.0793470817298727
4254, 4.21875, 177.1875,4.21875, 180.0,7.03125, 177.1875,7.03125, 180.0, -0.07652215524852454
4255, 4.21875, 180.0,4.21875, 182.8125,7.03125, 180.0,7.03125, 182.8125, -0.07478458525487273
4256, 4.21875, 182.8125,4.21875, 185.625,7.03125, 182.8125,7.03125, 185.625, -0.06983045797021706
4257, 4.21875, 185.625,4.21875, 188.4375,7.03125, 185.625,7.03125, 188.4375, -0.05695632189800829
4258, 4.21875, 188.4375,4.21875, 191.25,7.03125, 188.4375,7.03125, 191.25, -0.05017769371446938
4259, 4.21875, 191.25,4.21875, 194.0625,7.03125, 191.25,7.03125, 194.0625, -0.05205931500579169
4260, 4.21875, 194.0625,4.21875, 196.875,7.03125, 194.0625,7.03125, 196.875, -0.044062702814356675
4261, 4.21875, 196.875,4.21875, 199.6875,7.03125, 196.875,7.03125, 199.6875, -0.04435823301882079
4262, 4.21875, 199.6875,4.21875, 202.5,7.03125, 199.6875,7.03125, 202.5, -0.05205292905758096
4263, 4.21875, 202.5,4.21875, 205.3125,7.03125, 202.5,7.03125, 205.3125, -0.07123018175047155
4264, 4.21875, 205.3125,4.21875, 208.125,7.03125, 205.3125,7.03125, 208.125, -0.07459410652705506
4265, 4.21875, 208.125,4.21875, 210.9375,7.03125, 208.125,7.03125, 210.9375, -0.0829939558751873
4266, 4.21875, 210.9375,4.21875, 213.75,7.03125, 210.9375,7.03125, 213.75, -0.09877376413313954
4267, 4.21875, 213.75,4.21875, 216.5625,7.03125, 213.75,7.03125, 216.5625, -0.10701858377791695
4268, 4.21875, 216.5625,4.21875, 219.375,7.03125, 216.5625,7.03125, 219.375, -0.11001147337171424
4269, 4.21875, 219.375,4.21875, 222.1875,7.03125, 219.375,7.03125, 222.1875, -0.10954236384604535
4270, 4.21875, 222.1875,4.21875, 225.0,7.03125, 222.1875,7.03125, 225.0, -0.09793400277422451
4271, 4.21875, 225.0,4.21875, 227.8125,7.03125, 225.0,7.03125, 227.8125, -0.05929707424449989
4272, 4.21875, 227.8125,4.21875, 230.625,7.03125, 227.8125,7.03125, 230.625, -0.03555400654260833
4273, 4.21875, 230.625,4.21875, 233.4375,7.03125, 230.625,7.03125, 233.4375, -0.03842912655593815
4274, 4.21875, 233.4375,4.21875, 236.25,7.03125, 233.4375,7.03125, 236.25, -0.05227560098546066
4275, 4.21875, 236.25,4.21875, 239.0625,7.03125, 236.25,7.03125, 239.0625, -0.03262733588074263
4276, 4.21875, 239.0625,4.21875, 241.875,7.03125, 239.0625,7.03125, 241.875, -0.02362492744286237
4277, 4.21875, 241.875,4.21875, 244.6875,7.03125, 241.875,7.03125, 244.6875, -0.04820772075267296
4278, 4.21875, 244.6875,4.21875, 247.5,7.03125, 244.6875,7.03125, 247.5, -0.06911263900327926
4279, 4.21875, 247.5,4.21875, 250.3125,7.03125, 247.5,7.03125, 250.3125, -0.07769753260838613
4280, 4.21875, 250.3125,4.21875, 253.125,7.03125, 250.3125,7.03125, 253.125, -0.08400555043345734
4281, 4.21875, 253.125,4.21875, 255.9375,7.03125, 253.125,7.03125, 255.9375, -0.0765910495160921
4282, 4.21875, 255.9375,4.21875, 258.75,7.03125, 255.9375,7.03125, 258.75, -0.06512329676797671
4283, 4.21875, 258.75,4.21875, 261.5625,7.03125, 258.75,7.03125, 261.5625, -0.05988615480329097
4284, 4.21875, 261.5625,4.21875, 264.375,7.03125, 261.5625,7.03125, 264.375, -0.06250437981944804
4285, 4.21875, 264.375,4.21875, 267.1875,7.03125, 264.375,7.03125, 267.1875, -0.07401769389658917
4286, 4.21875, 267.1875,4.21875, 270.0,7.03125, 267.1875,7.03125, 270.0, -0.06388396952769354
4287, 4.21875, 270.0,4.21875, 272.8125,7.03125, 270.0,7.03125, 272.8125, -0.06888402003839468
4288, 4.21875, 272.8125,4.21875, 275.625,7.03125, 272.8125,7.03125, 275.625, -0.07538690101607817
4289, 4.21875, 275.625,4.21875, 278.4375,7.03125, 275.625,7.03125, 278.4375, -0.08744693081275044
4290, 4.21875, 278.4375,4.21875, 281.25,7.03125, 278.4375,7.03125, 281.25, -0.07894671706328044
4291, 4.21875, 281.25,4.21875, 284.0625,7.03125, 281.25,7.03125, 284.0625, -0.10015029063195356
4292, 4.21875, 284.0625,4.21875, 286.875,7.03125, 284.0625,7.03125, 286.875, -0.07247819952807248
4293, 4.21875, 286.875,4.21875, 289.6875,7.03125, 286.875,7.03125, 289.6875, -0.07513555644661665
4294, 4.21875, 289.6875,4.21875, 292.5,7.03125, 289.6875,7.03125, 292.5, -0.0793101590680504
4295, 4.21875, 292.5,4.21875, 295.3125,7.03125, 292.5,7.03125, 295.3125, -0.061813592961103225
4296, 4.21875, 295.3125,4.21875, 298.125,7.03125, 295.3125,7.03125, 298.125, -0.06519882975095512
4297, 4.21875, 298.125,4.21875, 300.9375,7.03125, 298.125,7.03125, 300.9375, -0.0795803972775007
