one	two	three	four	Group	Cluster	mds-x	mds-y
continuous	continuous	continuous	continuous	discrete	C1 C2 C3 C4 C5	continuous	continuous
				class	meta	meta	meta
-13.81563034057615	-13.217514038085938	-15.99493827819822	-14.837484741210917	G1	C2	29.02348739346296	1.2577902101444582
-8.604837036132835	-10.193839263916004	-13.526108551025402	-13.450718307495094	G1	C1	23.24789375886984	-1.9551932852053917
-7.479901885986351	-8.41603775024413	-11.2128730773926	-12.321191024780262	G1	C1	20.059521058242975	-1.927550687514384
-15.21321258544924	-12.771535491943382	-16.88179855346681	-15.299218750000025	G1	C2	30.22753522718218	1.4497133524034376
-16.728930282592785	-14.353202056884754	-17.592741394042946	-16.019996643066406	G1	C2	32.37472586539127	2.4630422323125405
-8.516032409667957	-6.034892272949207	-9.254806518554688	-11.08438186645509	G1	C1	17.835850158417667	-0.540394807222836
-8.815710449218727	-6.258099365234386	-5.887231063842762	-6.805427551269531	G1	C1	13.740915244831028	3.14686426150135
-4.161305236816418	-1.99442062377932	0.7100250244140511	0.0844772338867301	G1	C3	2.3210992309355283	4.105948959339508
1.4916725158691406	0.8606460571289176	3.1817283630371094	4.556346893310547	G1	C3	-5.397683270992584	2.150481654314241
-0.7362136840820312	-0.7563850402831918	2.865628051757824	0.9026237487793196	G1	C3	-1.4274550276761593	2.8205612272156575
2.399217987060524	2.5884483337402457	6.3999801635742415	5.377659988403309	G1	C3	-8.714845110243019	2.6316845505466286
4.290996551513672	1.9529006958007928	3.484966278076172	4.472451782226585	G1	C3	-7.329935649303445	-0.2975591380333666
2.735701751708973	1.249678802490223	4.617501068115246	4.058229446411133	G1	C3	-6.653614947026442	1.661246440900978
1.0505012512206804	0.6763336181640511	1.089766693115223	3.0606605529785043	G1	C3	-3.122160772728155	0.7403961627422578
1.9381210327148324	0.2102172851562613	1.9944480895995864	2.820333099365257	G1	C3	-3.730639034822258	0.7370726633507894
3.58753356933596	0.8021720886230241	5.059561920166004	4.665729522705078	G1	C3	-7.51320245233937	2.136902558763745
3.3874580383300668	1.307386016845726	4.42744712829591	4.3562149047851335	G1	C3	-7.073410004519455	1.2790281618498884
-5.476473236083962	-3.424553680419933	-3.4268714904785043	-2.549012756347679	G1	C3	7.299877912744527	2.5984855054742453
-4.572717285156273	-2.4364265441894304	-5.157306671142578	-3.759616088867176	G1	C3	8.159669663968257	0.24491820336949824
-5.7439727783203125	-5.1244499206542855	-3.7380760192871207	-4.944533538818348	G1	C3	9.624634774471952	2.353088875929209
-2.322438812255882	-1.88672790527346	0.2735298156738395	-0.4387550354003906	G1	C3	1.940893757363611	2.351587020834595
-0.2955749511718863	0.1964134216308366	2.0698295593261946	1.6218719482421875	G1	C3	-1.9888378521367003	1.7756388567412769
3.3712821960449446	3.786953735351574	6.848677825927723	5.903536224365212	G1	C3	-10.19923993588314	1.9500228435119074
3.722197723388661	3.3225570678711165	4.792671203613281	5.732015228271507	G1	C3	-8.977476296241935	0.7172510620800081
3.4248374938964616	3.305097198486351	3.185503387451149	4.575398254394543	G1	C3	-7.304918549521263	-0.4084013310618657
-2.0816413879394418	-2.7664405822753797	-1.8896057128906136	-1.7084266662597545	G1	C3	4.113556006501027	1.0284848660643757
1.1184684753417855	0.1108215332031363	0.2839447021484602	0.6455169677734602	G1	C3	-1.1034264039456012	-0.3999376885349082
6.084828948974632	4.199134826660156	7.148207855224598	5.830952453613293	G1	C3	-11.860513451836711	-0.017048402103599147
9.330050659179676	5.890743255615234	10.63119583129884	10.837586212158214	G1	C5	-18.800496356511417	0.9230022168581208
3.795989990234375	3.284226226806652	-0.2058990478515738	2.4958267211914062	G1	C3	-4.443756992277204	-3.417313768052698
-0.4375656127929801	-1.5768470764160156	-1.07712593078611	-1.4869163513183707	G1	C3	2.2755919459235905	-0.1200092080467663
-2.0457077026367188	-1.7947013854980582	0.0350585937500227	-2.1662986755371207	G1	C3	2.9063532651189923	1.5013507700436763
0.7082015991210824	3.11441421508789	2.7505584716797102	3.4681213378906364	G1	C3	-5.077626488639423	1.0957865886619673
-2.8659744262695312	-1.4166267395019645	-5.5959785461425895	-1.395866012573265	G1	C3	5.981138885510241	-1.5794179341437702
-6.317352294921875	-5.9907989501953125	-7.348040771484364	-8.064434814453136	G1	C1	13.993004099464992	0.06144964712386414
-5.5198806762695085	-6.468279266357399	-10.7327705383301	-11.037501525878897	G1	C1	17.33204177630222	-3.241719316857619
-5.373514556884743	-3.484273529052757	-6.324969863891624	-9.043898010253884	G1	C1	12.612733225114527	-1.912919601575351
-4.126036071777321	-1.7234725952148438	-2.624966430664074	-4.054450225830067	G1	C3	6.434078431948501	0.81441311967942
0.0132957458496321	1.0037117004394531	2.5774543762207145	1.2278079986572266	G1	C3	-2.5039603999051394	1.4560738494467573
3.058407592773449	2.703564453125012	5.672325897216808	5.763304901123036	G1	C3	-8.903126498381019	1.8411752784455806
5.739613342285168	3.5323143005371094	8.283854293823254	7.994490814208973	G1	C3	-13.235203446921478	2.056085011417271
10.125631713867165	6.423709869384766	9.73203926086427	9.110501098632824	G1	C5	-17.952872776826645	-1.13492445686296
4.698073577880848	4.043962097167992	5.36087570190432	6.984991836547863	G1	C3	-10.774239766279385	0.5278912271444837
3.297499084472633	2.03162536621096	4.321854400634777	6.435786819458031	G1	C3	-8.461828193741182	1.9000543838920452
2.9007209777831804	0.4786933898925554	2.501182556152344	3.0609188079833984	G1	C3	-4.724026791628416	0.2863850407863903
3.9368370056152457	2.132908630371105	4.94950599670409	5.714411163330055	G1	C3	-8.720173196520717	1.2750221451624968
4.319328308105469	3.1152587890625227	5.021849822998036	5.581437301635731	G1	C3	-9.225168345606702	0.4953222408715698
1.9709121704101449	0.3421401977539062	1.5677974700927848	1.8230876922607424	G1	C3	-2.9879765978163677	0.015347631452600879
-0.4651969909667741	-0.2332534790039062	2.0843334197998047	0.7452373504638672	G1	C3	-1.2457941791068854	1.8337463433945076
0.988247680664074	0.0247962951660269	2.538466644287098	2.340947341918934	G1	C3	-3.2059735356496075	1.5590496201276862
1.2255355834960824	-0.5056663513183821	-2.045705795288086	-0.3241741180419808	G1	C3	0.9122729594403131	-1.9994114839474022
-3.6135116577148665	-4.097004699707043	-4.780370712280273	-3.921358871459972	G1	C3	8.23762519352096	0.3336942931379846
-1.6679313659668082	-1.8434669494628797	-2.143721771240223	-2.944416427612282	G1	C3	4.377679567762736	-0.2536434581983583
-2.31716537475586	-3.7618080139160384	-5.214839553833031	-5.900665664672829	G1	C3	8.850737331058564	-1.8434652413938517
-0.0834182739257585	1.140534973144554	2.75591583251952	0.6822849273681868	G1	C3	-2.2949520707348543	1.539327865789098
0.993633270263672	1.4789352416992188	2.6578201293945085	4.963105392456043	G1	C3	-5.3563478976026735	2.3553245622827568
-2.754558563232422	-1.1312225341796989	0.4033760070800554	0.5864501953125227	G1	C3	1.202832131148009	2.8261079696080493
-6.568516540527355	-2.374469757080078	-2.3249618530273324	-1.508145141601574	G1	C3	6.21214646210699	4.251997758074624
3.2864696502685438	4.749517822265602	7.217059707641624	6.238619613647472	G1	C3	-10.95550437754334	2.1666058609220533
2.8732223510742188	3.664626312255848	1.9626911163330192	6.352640533447243	G1	C3	-7.678072654858971	-1.7308784727787319
-3.798411941528343	-3.885425567626953	-1.9231838226318128	-2.0581882476806754	G1	C3	5.58306481978942	2.5534160137692985
3.7434936523437727	4.726490020751953	7.153762435913109	6.218533706665028	G1	C3	-11.125811324627612	1.6505303179261888
8.189390563964821	7.389802551269554	8.979424667358387	9.967897415161133	G1	C5	-17.402516930493764	-0.3133739125317425
5.596382522582985	4.565798950195301	4.051801300048851	5.549156951904308	G1	C3	-9.874620091287515	-1.5659953401071067
5.186373138427712	2.118434143066395	7.283542633056641	4.534196472167992	G1	C3	-10.02276804998053	2.276516301090954
5.358797836303722	2.7311462402343523	8.872960281372059	8.252084732055664	G1	C3	-13.210007445625246	3.1895406869371707
6.091878890991211	4.937492370605469	6.921200561523449	9.015431976318382	G1	C5	-13.813894423923642	0.9009505366320104
4.175862503051746	3.0715484619140625	4.032578659057606	5.894734954834007	G1	C3	-8.818433687643969	0.2093665250987712
3.058590316772438	1.6878540039062386	3.356212615966797	2.9503295898437614	G1	C3	-5.653913152070176	0.08141114238876707
3.997565078735363	3.231901550292946	3.7459495544433703	1.8060176849365348	G1	C3	-6.2955962069300275	-1.7646979197276254
3.95421447753904	3.128171539306664	2.60961456298827	4.928850173950195	G1	C3	-7.405431138539492	-1.01185565560364
-5.510340881347645	-3.493427276611328	-7.60811576843264	-6.374400329589832	G1	C1	11.840542823725537	-1.0215221099676954
-4.273679351806663	-3.431838226318348	-6.793464279174827	-7.96650085449221	G1	C1	11.645250744671927	-2.135983487729228
0.1498535156250113	-0.8794013977050668	-1.506892013549816	-2.1645175933837777	G1	C3	2.339275513178394	-1.2794518058364857
0.1373695373534929	-0.9362388610840072	-0.4367870330810319	-0.3956222534179687	G1	C3	0.7676609075107332	-0.024550116819921534
0.7879646301269645	0.2906135559081804	0.1282897949218977	-0.2656181335449332	G1	C3	-0.410701033907328	-0.642730400311548
-1.388350677490223	-1.5825492858886605	-2.057054901123024	-2.2806472778320312	G1	C3	3.7094948609772502	-0.24611661822084532
-5.180392456054676	-4.378900909423805	-7.82002067565918	-6.943808364868175	G1	C1	12.441848329174556	-1.1712612062483474
-5.863885498046898	-7.033534240722645	-10.251733779907228	-9.04193572998048	G1	C1	16.39117670227768	-1.9142410647177681
-8.434353637695324	-9.4792449951172	-10.686614990234377	-9.619446563720714	G1	C1	19.22257458470494	0.7132790927568697
-8.335522460937511	-8.336737060546852	-8.855178070068348	-8.126748657226585	G1	C1	16.796811978391876	1.7197079148610566
-6.697246551513672	-6.802767944335926	-7.124264907836903	-6.741255950927723	G1	C1	13.660521849512254	1.2887362017350292
-4.55736846923827	-6.043097686767567	-7.174248123168923	-6.397848510742165	G1	C1	12.242129382123299	-0.50608428613009
-3.8535598754882585	-5.044517517089844	-6.522270202636719	-4.25621643066404	G1	C3	9.992722948405163	-0.2397398199132347
-4.1961982727050895	-4.006665802001976	-6.700100708007824	-4.123697280883789	G1	C3	9.719615801045869	-0.4368776290969156
-1.0376358032226562	-0.7481422424316406	-2.415618515014671	-0.963717651367176	G1	C3	2.6806946667582863	-0.5437647072033102
-1.0432121276855355	-0.9545326232910156	-4.037862396240257	-0.893569183349598	G1	C3	3.6624823226683434	-1.7048841456253805
-0.6230949401855241	-1.488340759277321	-3.7857139587402457	-0.9111495971679916	G1	C3	3.5387663729743433	-1.5987607500597956
-2.473560333251953	-1.734591674804676	-3.887929534912132	-2.070128631591785	G1	C3	5.221568802242548	-0.2917313380797729
-1.79564971923827	-2.8000267028808707	-1.5110660552978743	-1.5450443267822038	G1	C3	3.6884290356805263	1.12759352353816
0.2168296813964616	0.4782485961914062	1.284688949584961	2.9120071411132926	G1	C3	-2.652945544913861	1.5264598381237242
-0.8219169616698991	-0.8627548217773438	1.497939682006859	2.011439895629905	G1	C3	-1.2314693557596232	2.5159787480064177
0.7039314270019759	0.4784088134765625	2.178386306762718	2.6025329589843977	G1	C3	-3.1975796483670407	1.3975496481828837
1.1634429931640398	-0.8220436096191293	-2.447953033447277	1.708720779418968	G1	C3	0.11529507762586161	-2.524517653962495
-0.9240547180176008	0.4401939392089957	-2.486890411376976	-2.547280502319325	G1	C3	3.092998576502221	-1.8099452841574244
-6.9787460327148665	-5.753133392334007	-5.987007904052746	-7.268060302734398	G1	C1	13.006045155517462	1.458079163962839
-8.699221420288097	-6.043235015869129	-3.367521667480446	-4.180885314941406	G1	C3	10.719893829092701	5.204373760869593
-3.938975524902333	-1.1726181030273324	-0.0779571533203125	-0.2720649719238395	G1	C3	2.5387628448549244	3.2246399673679425
-0.6175292968749773	-0.6970336914062614	3.683172988891613	3.149986267089844	G1	C3	-3.229267325510818	3.815724694770476
3.0644943237304574	0.7807258605956804	3.630740356445301	3.407078552246105	G1	C3	-5.7400548015874335	0.9158118595175199
-0.8081626892089844	-0.6914779663085824	-2.226627349853516	-5.064014434814453	G1	C3	4.790903896656755	-2.720261398375777
1.7841110229492188	0.7201774597168082	0.3555267333984488	0.7743888854980696	G1	C3	-1.7796558797467805	-0.9978461195246762
3.242723846435524	0.7807090759277457	1.9527145385742413	1.610051345825184	G1	C3	-3.8761161339104824	-1.0722343032930424
2.111675262451172	0.6595962524414176	0.9979972839355468	2.65979919433596	G1	C3	-3.355074045612437	-0.2678283160605919
-1.952378082275402	-2.197891998291027	-7.288565826416004	-3.876432418823242	G1	C3	8.061959674863608	-3.400391209589681
-4.49289474487307	-6.502560424804699	-6.134232330322277	-8.21048812866212	G1	C1	12.92133811420041	-0.7963699996160496
-5.854420471191418	-4.985980224609364	-7.104337310791038	-4.732675933837868	G1	C1	11.454548654927638	0.8619627263692009
-11.33812561035154	-9.79105911254885	-14.538948822021496	-12.956340789794922	G1	C1	24.60761863760485	-0.3596674787000229
-14.435540008544931	-13.250963592529274	-15.094144058227528	-13.169450378417991	G1	C2	27.918929905109707	2.8935444334780778
-0.7654441833495866	-2.0114982604980582	0.5766075134277457	0.906645202636696	G1	C3	0.32646121307880643	2.276267604535172
2.6322387695312277	1.5479484558105696	3.925914764404297	4.133724975585949	G1	C3	-6.380688915144066	1.1526007170848833
5.5428009033203125	3.102936553955089	5.382285308837879	4.022568511962902	G1	C3	-9.1858728837542	-1.0083217188070817
-2.434377288818382	-1.5562835693359602	-3.4956962585449105	-0.4273109436035156	G1	C3	4.048614862266876	0.6511418459106882
-6.301403808593761	-5.855405426025413	-9.92244949340818	-7.463058471679687	G1	C1	15.092668845712783	-1.1782962686088703
-5.71322097778318	-6.234774780273426	-10.759537506103529	-8.149106597900413	G1	C1	15.801023793982111	-2.349126974998399
-1.7761543273925895	-4.276319885253884	-6.914482116699219	-5.036295318603493	G1	C3	9.289444778949383	-2.898270946856237
4.049227142333962	-0.1045707702636491	-1.2686592102051009	-0.5030319213867074	G1	C3	-0.9507995310613796	-4.194394324258361
10.306084442138683	4.003945159912121	7.948223876953136	6.835091400146496	G1	C5	-14.95504725618824	-3.2954350659397593
8.16787643432616	4.755505371093761	3.83246765136721	6.47467956542971	G1	C3	-11.627066383649383	-3.494387601484518
1.7119956970215071	0.0924758911132812	0.108046722412098	1.1777847290039176	G1	C3	-1.5990182917301508	-0.7868210421694753
-3.424221801757824	-3.8967323303222656	-7.614745330810535	-6.079589080810536	G1	C1	10.847844374615878	-2.1919033741244385
-2.962982177734375	-4.210463714599598	-5.608059692382824	-5.622062683105469	G1	C3	9.39664928932887	-1.2450242451277231
2.53649444580077	2.2195701599121094	2.180289840698265	2.8035499572753797	G1	C3	-4.878777293634991	-0.4426320571517889
-3.1475143432617188	-3.5422904968261832	-6.490087890624977	-5.742043304443371	G1	C3	9.745115333714855	-1.7757769352319501
-7.898640441894543	-7.721157073974609	-10.676901245117165	-12.50206298828124	G1	C1	19.773907243771365	-1.6720266812362103
-1.8872756958007808	-0.2156379699707145	-4.335144805908215	-3.28279838562014	G1	C3	5.257081811004313	-2.1494597005401843
-6.56915283203125	-4.1565704345703125	-10.141894531249989	-8.596295166015636	G1	C1	15.258602763719638	-2.30511116048076
-4.6170486450195085	-3.477495574951149	-1.546094512939476	-5.22521514892577	G1	C3	7.4560215734244935	2.474524957913161
0.0001426696777571	0.0941261291503678	-3.0152469635009997	-0.1600173950195085	G1	C3	1.7117891770485454	-2.0401704529698095
-10.14886322021482	-9.393424987792969	-12.411953735351574	-15.874701690673817	G1	C1	24.434543347075685	-1.6431522829045728
-10.531839752197245	-8.864086151123047	-8.96908493041991	-13.234838485717772	G1	C1	21.054546739562102	2.006353385283721
-11.140353393554676	-7.931170654296864	-8.538672637939442	-12.19802932739259	G1	C1	20.08383334931597	2.64594560698262
-5.797740173339832	-2.9301490783691406	-2.6780597686767464	-3.811661529541027	G1	C3	7.561694044409923	2.577359005319496
-3.2164093017578352	-2.4721336364746094	0.0149677276611441	-0.3521453857421761	G1	C3	2.6904820969438354	3.112037260756455
-13.893448638916029	-12.054884338378884	-20.38723220825193	-17.170129013061512	G1	C2	32.33460394766321	-2.4057262089699294
-13.009141540527366	-11.34447326660154	-10.450667572021471	-15.195881271362282	G1	C2	25.09555839114185	3.2632611433533745
-8.51883468627932	-5.588140106201195	-5.559608459472656	-6.051660537719727	G1	C1	12.732197567261561	3.1618134302653265
-3.2098609924316293	-0.6252090454101449	-3.67610435485841	-7.216252899169945	G1	C3	7.984016119978469	-3.273591138359288
3.0566329956054688	2.2147460937500227	4.9039909362792855	5.746628952026356	G1	C3	-8.2991425525595	1.7204454856841387
2.16753692626952	1.8252944946289065	-2.650342178344715	1.1267375946044922	G1	C3	-0.9876023430315085	-3.8406192041065834
-5.498155975341774	-5.248451232910156	-10.03007698059082	-11.763551712036133	G1	C1	16.850101837786255	-3.7531249149703148
-3.552493286132801	-2.941756439208973	-3.884110260009777	-3.634669113159191	G1	C3	7.050309615912003	0.35850217767835507
-9.036793518066418	-7.638173675537132	-17.648061752319336	-15.183411788940418	G1	C1	25.577782428455883	-5.450109195885927
-13.236131286621116	-11.844136047363293	-21.607534408569336	-20.204272079467785	G1	C2	34.23121892611893	-4.536136199280821
-9.227440643310558	-11.90529556274413	-12.59970016479491	-15.478123092651344	G1	C1	25.046902260779802	-1.4092118526070383
-7.539363861083984	-5.824063873291038	-3.5029254913330305	-5.947204971313454	G1	C3	11.176175597413241	3.7810609413590384
-1.6495803833007583	-0.253050231933571	-0.7997787475586051	1.3628879547119368	G1	C3	0.5683993572240685	1.73725281346405
-10.552509307861328	-9.125221252441406	-10.586656188964866	-9.554411697387708	G1	C1	19.876016044700332	2.1354350067497365
-12.195018768310549	-9.796475219726574	-7.923711395263695	-10.60069885253904	G1	C1	20.00100280096909	4.616516411777832
-8.21204071044923	-6.275470733642578	-6.243937683105457	-6.174893188476574	G1	C1	13.315989466935063	2.7485884868339805
-12.532957839965832	-12.191369628906273	-16.494106674194313	-14.079236221313463	G1	C2	27.907800709484736	-0.055272091295956706
-17.188636779785156	-14.511948394775402	-17.43939323425292	-16.92722091674807	G1	C2	33.04648557941252	2.5539320987433403
-16.034022903442406	-13.432514190673828	-13.6130489349365	-17.290381240844738	G1	C2	30.196294859201362	3.459811296934449
-7.225225830078102	-6.129344940185547	-7.452927017211891	-11.56624107360841	G1	C1	16.68900558781931	-1.1692610158059449
-3.293031311035179	-1.169889831542946	-2.636938858032238	-6.379514694213867	G1	C3	7.250825662512767	-1.9394448409109364
0.5065387725829851	-3.166958618164074	0.3295112609863508	-4.956214141845692	G1	C3	3.6900437591311412	-4.22416963746318
-4.179288482666038	-3.665135192871105	-5.791683197021484	-2.6788772583007585	G1	C3	8.289157393462778	0.8029064653798303
-7.439755630493153	-8.672814941406273	-6.272883224487316	-7.744924545288086	G1	C1	14.898180744909522	3.0544211439326543
2.357229232788086	-0.0465774536132812	3.465054321289074	3.711171722412132	G1	C3	-5.142983950371366	2.0815390593740233
3.934346389770496	1.3538665771484375	1.4767620086669808	2.183278656005882	G1	C3	-4.50261953419595	-1.8350079163174808
1.4504970550536882	-1.2848937988281364	-4.683704376220703	-6.517504882812489	G1	C3	6.075845182751803	-5.6928478820179915
1.607062149047863	-0.598878479003929	2.5354393005371207	2.54030113220216	G1	C3	-3.3801263269275683	1.8177048215665332
3.18944396972654	0.6271339416504134	3.32085723876952	4.048357009887695	G1	C3	-5.955856487308776	1.0803925657592715
1.4536483764648551	-1.351276397705078	1.102180862426735	1.9672439575195424	G1	C3	-1.8834687944653652	1.5732726911348751
1.1507286071777116	-2.264815521240223	-0.3932262420654524	-2.4655242919922102	G1	C3	1.9915511852967624	-2.0421191241254517
6.111157226562511	2.6280754089355582	10.87564582824706	8.417147445678722	G1	C5	-14.751337162419905	4.251387201373492
7.660929107665993	4.492411041259743	8.328105545043968	11.243782043457031	G1	C5	-16.510593231629727	2.111192435649575
4.29330520629884	1.8634284973144304	0.3653808593750227	4.011481475830067	G1	C3	-5.341466938864422	-2.9153750475477125
1.652603912353527	0.3894966125488395	-2.459276580810524	-1.9748001098632808	G1	C3	1.5211857418461419	-3.263716248221198
-5.121585083007801	-6.07595291137693	-6.907819747924805	-6.530234146118175	G1	C1	12.418684957787413	0.05098587800983499
-4.603082275390648	-6.794093322753895	-7.074487686157227	-8.01666717529298	G1	C1	13.468285995202024	-0.9684929411046646
-2.161648559570324	-1.4862640380859489	-0.583221435546875	-2.3292243957519645	G1	C3	3.266886595459836	0.9561938331278405
5.318896484374989	6.246148681640648	7.338608551025402	10.88402404785154	G1	C5	-15.305639839130905	2.6226939206602533
-6.936992645263672	-3.926974487304676	-6.155545425415028	-2.002974700927723	G1	C3	9.456270889028646	3.9779510920618835
-8.35131378173827	-7.947425079345692	-8.415489578247048	-7.173239135742165	G1	C1	15.86796630417125	2.211941140109667
-9.275129699707009	-8.304954528808594	-9.285392761230469	-6.901022338867165	G1	C1	16.79888308464808	2.88719945584133
-4.1173103332519645	-2.816449737548851	-1.379116821289074	-2.643472671508789	G1	C3	5.340683215816246	2.312502919666724
-0.0686111450195312	-0.1297950744628906	3.138214492797829	2.554776000976574	G1	C3	-3.0830383932366594	2.681994025563002
3.0670173645019645	2.8800010681152344	6.286936187744118	5.869400787353527	G1	C3	-9.365464964349677	2.1351645109867015
-4.273455047607399	-1.085447692871071	0.1418983459472542	3.4585403442382585	G1	C3	0.43097033996122047	5.63184894798344
-2.806476593017578	-0.8323699951171761	1.469980621337868	-0.0680229187011605	G1	C3	0.9004592063326141	3.127071686226602
12.238804626464855	8.30312271118163	12.6875118255615	13.547454452514671	G1	C5	-23.774693360938002	-0.12052705002682002
-4.414487457275413	0.6746597290039062	-4.947214126586914	2.323231506347668	G1	C3	3.314508576316362	6.150666388248765
-3.781237030029274	-3.9426193237304688	-5.670486831665016	-2.8052715301513445	G1	C3	8.211607834754611	0.5834556392340824
-1.2234062194823991	-1.0704193115234375	-0.1302989959716569	1.1230102539062727	G1	C3	0.4397689250489969	1.781193904496256
1.6089691162109148	0.0901268005371207	2.096114349365223	2.605998611450218	G1	C3	-3.4488342596414103	1.0082672032925555
4.091356658935524	2.1730735778808707	9.68245162963865	7.726034927368175	G1	C3	-12.504270779814407	4.488451664611386
8.934400939941384	5.254343414306618	12.19399185180663	12.718725585937475	G1	C5	-20.26857318557244	3.035568976593178
11.751980972290028	5.574288177490246	11.77240142822268	12.44561004638672	G1	C5	-21.582247014697597	0.94568549407867
